edge_idx,relative_position_x,relative_position_y,face_length,length,slope
581,-25.0,0.0,25.0,25.0,-0.25625
582,0.0,25.0,25.0,25.0,0.065
583,-25.0,0.0,25.0,25.0,-0.02375
584,0.0,25.0,25.0,25.0,-0.075
585,-25.0,0.0,25.0,25.0,0.19375
586,0.0,25.0,25.0,25.0,-0.13
587,-25.0,0.0,25.0,25.0,-0.03625
588,0.0,25.0,25.0,25.0,-0.075
589,-25.0,0.0,25.0,25.0,0.03375
590,0.0,25.0,25.0,25.0,-0.05
591,-25.0,0.0,25.0,25.0,0.06375
592,0.0,25.0,25.0,25.0,-0.0625
593,-25.0,0.0,25.0,25.0,0.03375
594,0.0,25.0,25.0,25.0,-0.0225
595,-25.0,0.0,25.0,25.0,0.05125
596,25.0,0.0,25.0,25.0,-0.1675
597,0.0,25.0,25.0,25.0,0.00625
598,-25.0,0.0,25.0,25.0,0.05625
599,0.0,25.0,25.0,25.0,-0.0125
600,-25.0,0.0,25.0,25.0,0.06875
601,0.0,25.0,25.0,25.0,-0.0075
602,-25.0,0.0,25.0,25.0,0.01625
603,0.0,25.0,25.0,25.0,-0.0075
604,-25.0,0.0,25.0,25.0,0.00625
605,0.0,25.0,25.0,25.0,-0.0075
606,-25.0,0.0,25.0,25.0,0.05875
607,0.0,25.0,25.0,25.0,-0.00875
608,-25.0,0.0,25.0,25.0,0.01125
609,0.0,25.0,25.0,25.0,-0.00125
610,0.0,25.0,25.0,25.0,-0.015
611,-25.0,0.0,25.0,25.0,0.0225
612,0.0,25.0,25.0,25.0,0.0225
613,0.0,25.0,25.0,25.0,-0.015
614,0.0,25.0,25.0,25.0,-0.00875
615,-25.0,0.0,25.0,25.0,0.07375
616,-25.0,0.0,25.0,25.0,-0.0075
617,25.0,0.0,25.0,25.0,0.00375
618,0.0,25.0,25.0,25.0,-0.01
619,0.0,25.0,25.0,25.0,0.01
620,0.0,25.0,25.0,25.0,0.0075
621,-25.0,0.0,25.0,25.0,0.0125
622,0.0,25.0,25.0,25.0,-0.02125
623,-25.0,0.0,25.0,25.0,-0.23125
624,25.0,25.0,35.35534,35.35534,0.079549514
625,-25.0,0.0,25.0,25.0,-0.22375
626,25.0,0.0,25.0,25.0,0.13375
627,0.0,25.0,25.0,25.0,-0.10625
628,0.0,25.0,25.0,25.0,-0.03375
629,-25.0,0.0,25.0,25.0,-0.08875
630,0.0,-25.0,25.0,25.0,0.01375
631,-25.0,0.0,25.0,25.0,0.04875
632,25.0,0.0,25.0,25.0,-0.02
633,0.0,25.0,25.0,25.0,-0.0025
634,0.0,25.0,25.0,25.0,-0.01875
635,-25.0,0.0,25.0,25.0,0.0475
636,25.0,0.0,25.0,25.0,-0.0825
637,0.0,25.0,25.0,25.0,0.03875
638,-25.0,0.0,25.0,25.0,0.03
639,20.0625,-0.28125,20.076778,20.076778,-0.11206977
640,0.0,25.0,25.0,25.0,0.05375
641,0.0,25.0,25.0,25.0,-0.0575
642,-25.0,0.0,25.0,25.0,0.05
643,0.0,25.0,25.0,25.0,0.01125
644,0.0,25.0,25.0,25.0,-0.05
645,-25.0,0.0,25.0,25.0,0.02
646,0.0,25.0,25.0,25.0,-0.045
647,-25.0,0.0,25.0,25.0,-0.03625
648,0.0,25.0,25.0,25.0,-0.065
649,-25.0,0.0,25.0,25.0,0.04125
650,0.0,25.0,25.0,25.0,-0.13375
651,-25.0,0.0,25.0,25.0,0.17375
652,0.0,25.0,25.0,25.0,-0.18375
653,-25.0,0.0,25.0,25.0,0.13125
654,25.0,25.0,35.35534,35.35534,-0.22273864
655,-5.9375,37.5625,38.043022,38.043022,-0.23082419
656,-25.0,0.0,25.0,25.0,0.02
657,-1.0625,32.4375,32.456528,32.456528,-0.27247983
658,-21.75,29.375,36.538746,36.538746,-0.2360508
659,-25.0,0.0,25.0,25.0,-0.00375
660,3.25,29.375,29.54262,29.54262,-0.2887777
661,-16.5625,27.5,32.094864,32.094864,-0.25899783
662,-25.0,0.0,25.0,25.0,-0.0325
663,8.4375,27.5,28.766523,28.766523,-0.26071972
664,-11.375,25.625,28.0359,28.0359,-0.2820045
665,-25.0,0.0,25.0,25.0,-0.085
666,13.625,25.625,29.037745,29.037745,-0.19909433
667,-6.1875,23.78125,24.553495,24.553495,-0.23163708
668,-25.0,0.0,25.0,25.0,-0.16375
669,18.8125,23.78125,30.328194,30.328194,-0.052550115
670,-1.1875,22.0625,22.092237,22.092237,-0.09760216
671,-21.8125,21.3125,30.48197,30.48197,0.0041007847
672,-25.0,0.0,25.0,25.0,0.13875
673,3.1875,21.3125,21.54335,21.54335,-0.1552103
674,-16.6875,21.375,27.111973,27.111973,-0.081836544
675,-25.0,0.0,25.0,25.0,0.01875
676,8.3125,21.375,22.921478,22.921478,-0.11724811
677,-11.625,21.46875,24.426071,24.426071,-0.069086015
678,-25.0,0.0,25.0,25.0,0.05875
679,13.375,21.46875,25.29321,25.29321,-0.12478646
680,-7.0,22.15625,23.237816,23.237816,-0.10623847
681,-25.0,0.0,25.0,25.0,0.05125
682,18.0,22.15625,28.537334,28.537334,-0.1314068
683,-1.875,23.3125,23.389492,23.389492,-0.0801642
684,-25.0,0.0,25.0,25.0,0.07375
685,25.0,0.0,25.0,25.0,-0.0175
686,9.5,39.4375,40.57543,40.57543,-0.05160142
687,-25.0,25.0,35.35534,35.35534,0.025632622
688,-25.0,0.0,25.0,25.0,0.09
689,-25.0,0.0,25.0,25.0,0.06625
690,3.25,24.46875,24.691998,24.691998,-0.083529085
691,-16.625,25.625,30.533892,30.533892,-0.023539416
692,8.375,25.625,26.979162,26.979162,-0.0880309
693,-11.4375,26.78125,29.137526,29.137526,-0.026812505
694,-25.0,0.0,25.0,25.0,0.0575
695,25.0,0.0,25.0,25.0,-0.0425
696,14.25,32.59375,35.576557,35.576557,-0.07554132
697,-5.625,33.75,34.21596,34.21596,-0.05479899
698,-25.0,0.0,25.0,25.0,0.00875
699,19.375,33.75,38.931904,38.931904,-0.0537798
700,-0.875,35.34375,35.358856,35.358856,-0.060981892
701,-25.0,0.0,25.0,25.0,0.005
702,0.0,25.0,25.0,25.0,-0.0025
703,-25.0,0.0,25.0,25.0,0.0225
704,13.5625,26.78125,30.02682,30.02682,-0.07389227
705,-6.3125,27.96875,28.657047,28.657047,-0.042528808
706,-25.0,0.0,25.0,25.0,0.005
707,18.6875,27.96875,33.628838,33.628838,-0.039958265
708,-1.1875,29.125,29.1378,29.1378,-0.00750743
709,-25.0,0.0,25.0,25.0,0.06
710,0.0,25.0,25.0,25.0,-0.01
711,3.9375,30.28125,30.534418,30.534418,-0.0347968
712,-15.875,31.4375,35.219288,35.219288,0.021295149
713,-25.0,0.0,25.0,25.0,0.15125
714,9.125,31.4375,32.729866,32.729866,-0.092614196
715,-10.75,32.59375,34.318916,34.318916,-0.04734998
716,4.3125,37.34375,37.60815,37.60815,-0.062320266
717,-15.5,39.4375,42.37433,42.37433,-0.039086167
718,0.0,25.0,25.0,25.0,-0.05375
719,-25.0,0.0,25.0,25.0,0.0025
720,25.0,0.0,25.0,25.0,-0.0125
721,0.0,25.0,25.0,25.0,-0.0325
722,0.0,25.0,25.0,25.0,-0.0475
723,-25.0,0.0,25.0,25.0,0.015
724,25.0,0.0,25.0,25.0,-0.0575
725,0.0,25.0,25.0,25.0,-0.09
726,-25.0,0.0,25.0,25.0,0.025
727,0.0,25.0,25.0,25.0,-0.0625
728,25.0,0.0,25.0,25.0,-0.03
729,2.5625,33.46875,33.55392,33.55392,-0.053086195
730,-16.25,23.9375,28.92033,28.92033,-0.048624966
731,-25.0,0.0,25.0,25.0,0.03375
732,25.0,0.0,25.0,25.0,-0.0675
733,0.0,25.0,25.0,25.0,-0.0075
734,-25.0,0.0,25.0,25.0,0.0025
735,22.8125,0.0,22.807034,22.807034,-0.157572
736,0.0,25.0,25.0,25.0,-0.00125
737,0.0,25.0,25.0,25.0,-0.08125
738,-25.0,0.0,25.0,25.0,-0.05625
739,25.0,25.0,35.35534,35.35534,-0.01767767
740,-4.875,35.90625,36.245106,36.245106,-0.061215162
741,-23.875,30.09375,38.406895,38.406895,-0.043123767
742,-25.0,0.0,25.0,25.0,-0.0275
743,1.125,30.09375,30.103886,30.103886,-0.03218023
744,-17.9375,24.25,30.136026,30.136026,-0.043552525
745,-25.0,0.0,25.0,25.0,0.12375
746,7.0625,24.25,25.267572,25.267572,-0.1743836
747,-11.9375,18.40625,21.930357,21.930357,-0.12539695
748,-30.9375,12.5625,33.38966,33.38966,-0.027141634
749,19.875,-0.0625,19.892694,19.892694,-0.056553427
750,0.0625,20.0,20.0,20.0,-0.0859375
751,-19.9375,0.09375,19.944748,19.944748,0.05013851
752,-19.0,-5.84375,19.892694,19.892694,0.09268478
753,19.0,5.84375,19.892694,19.892694,-0.08325921
754,-5.875,19.125,20.0,20.0,-0.1109375
755,-5.875,19.125,20.0,20.0,-0.196875
756,-20.125,-5.125,20.78836,20.78836,0.021045431
757,0.0,25.0,25.0,25.0,-0.025
758,-25.0,0.0,25.0,25.0,0.02125
759,-6.25,-24.75,25.516989,25.516989,-0.030616857
760,12.8125,-18.90625,22.839651,22.839651,-0.04378351
761,31.8125,-13.09375,34.403797,34.403797,-0.03724153
762,25.0,25.0,35.35534,35.35534,-0.03623922
763,-25.0,0.0,25.0,25.0,0.015
764,25.0,0.0,25.0,25.0,-0.02625
765,0.0,25.0,25.0,25.0,-0.0825
766,0.0,25.0,25.0,25.0,-0.05
767,-25.0,0.0,25.0,25.0,0.00625
768,0.0,-25.0,25.0,25.0,0.03125
769,19.0625,5.84375,19.892694,19.892694,0.017280214
770,-5.8125,19.125,20.0,20.0,-0.0234375
771,19.0625,5.84375,19.892694,19.892694,0.0047127856
772,11.4375,24.4375,26.981947,26.981947,-0.0092654545
773,-7.5625,18.59375,20.079163,20.079163,0.0
774,-19.0,-5.84375,19.892694,19.892694,0.006283714
775,19.8125,1.875,19.892694,19.892694,-0.010996499
776,-1.875,19.90625,20.0,20.0,-0.190625
777,-19.8125,-1.875,19.892694,19.892694,-0.020422071
778,0.0,25.0,25.0,25.0,-0.01125
779,-25.0,0.0,25.0,25.0,0.04
780,0.8125,-32.25,32.254658,32.254658,0.002906557
781,19.8125,-26.40625,33.0408,33.0408,-0.0018916008
782,25.0,0.0,25.0,25.0,-0.00125
783,-25.0,0.0,25.0,25.0,-0.00875
784,25.0,0.0,25.0,25.0,0.00875
785,0.0,25.0,25.0,25.0,-0.015
786,0.0,25.0,25.0,25.0,-0.0225
787,-25.0,0.0,25.0,25.0,0.00375
788,0.0,-25.0,25.0,25.0,0.06
789,-25.0,0.0,25.0,25.0,-0.01875
790,-5.375,-43.59375,43.920765,43.920765,-0.013518662
791,14.5625,-43.65625,46.019413,46.019413,-0.036669306
792,25.0,0.0,25.0,25.0,-0.07875
793,0.0,25.0,25.0,25.0,-0.0775
794,0.0,25.0,25.0,25.0,-0.05125
795,-25.0,0.0,25.0,25.0,0.055
796,-19.5625,-42.0,46.324932,46.324932,0.055990368
797,0.25,-43.09375,43.084328,43.084328,0.023935618
798,-19.375,0.5,19.416515,19.416515,0.05954982
799,0.0,-20.0,20.0,20.0,-0.0203125
800,19.9375,-0.0625,19.892694,19.892694,-0.0549825
801,-1.875,19.90625,20.0,20.0,-0.134375
802,-19.8125,-1.84375,19.892694,19.892694,0.0047127856
803,-25.0,0.0,25.0,25.0,0.0175
804,-0.25,-30.59375,30.584524,30.584524,-0.027587483
805,18.75,-24.75,31.070755,31.070755,-0.042242296
806,0.0,25.0,25.0,25.0,-0.0425
807,-25.0,0.0,25.0,25.0,0.0125
808,-12.3125,-36.84375,38.8228,38.8228,-0.01126915
809,6.9375,-34.5625,35.255154,35.255154,-0.023932671
810,-17.8125,-3.96875,18.235043,18.235043,0.023992267
811,5.875,-19.125,20.0,20.0,-0.0265625
812,19.0,5.84375,19.892694,19.892694,-0.023563927
813,20.625,0.75,20.664093,20.664093,-0.11039681
814,0.0625,20.0,20.0,20.0,-0.10625
815,-14.375,-40.84375,43.30847,43.30847,0.064219534
816,5.4375,-42.0,42.36898,42.36898,0.028765148
817,0.0,25.0,25.0,25.0,-0.0575
818,-25.0,0.0,25.0,25.0,0.1025
819,19.8125,-1.15625,19.892694,19.892694,-0.07854643
820,-10.625,40.84375,42.211525,42.211525,-0.005182234
821,-19.875,1.15625,19.892694,19.892694,0.07383364
822,-1.1875,-19.96875,20.0,20.0,-0.0109375
823,-1.125,-19.96875,20.0,20.0,-0.0125
824,19.8125,-1.09375,19.80545,19.80545,-0.078892425
825,-1.875,19.90625,20.0,20.0,-0.1109375
826,-20.0,-1.71875,20.061634,20.061634,-0.028038593
827,-19.625,-1.6875,19.71065,19.71065,0.044392247
828,19.8125,1.84375,19.892694,19.892694,-0.028276714
829,8.0625,20.84375,22.339264,22.339264,-0.0027977645
830,-11.75,18.96875,22.334211,22.334211,0.03358077
831,7.875,20.65625,22.103199,22.103199,-0.00565529
832,-12.75,19.5,23.281982,23.281982,0.03489823
833,-19.0625,-0.6875,19.078459,19.078459,0.04913919
834,1.5,-19.9375,20.0,20.0,0.0390625
835,-25.0,0.0,25.0,25.0,0.07
836,-13.6875,-35.0625,37.62419,37.62419,0.06893836
837,6.1875,-36.21875,36.737755,36.737755,0.043381803
838,25.0,0.0,25.0,25.0,-0.0525
839,0.0,25.0,25.0,25.0,-0.05125
840,11.3125,-35.0625,36.838264,36.838264,0.022904174
841,0.0,25.0,25.0,25.0,-0.0625
842,-25.0,0.0,25.0,25.0,0.0775
843,-8.5625,-33.90625,34.94955,34.94955,0.047389735
844,-19.875,1.15625,19.892694,19.892694,0.040844142
845,-1.1875,-19.96875,20.0,20.0,0.0046875
846,19.875,-1.15625,19.892694,19.892694,-0.05026971
847,-19.875,1.1875,19.892694,19.892694,0.05026971
848,19.8125,-1.15625,19.892694,19.892694,-0.08011735
849,1.125,19.96875,20.0,20.0,-0.0625
850,1.1875,19.9375,20.0,20.0,-0.034375
851,-19.875,1.15625,19.892694,19.892694,0.056553427
852,-18.8125,-36.21875,40.807384,40.807384,0.07121873
853,1.0625,-37.375,37.387455,37.387455,0.045971304
854,25.0,0.0,25.0,25.0,-0.02
855,0.0,25.0,25.0,25.0,-0.0475
856,19.875,-1.15625,19.892694,19.892694,-0.05969528
857,-1.1875,-19.96875,20.0,20.0,-0.0015625
858,-1.1875,-19.96875,20.0,20.0,-0.0046875
859,19.8125,-1.15625,19.892694,19.892694,-0.08011735
860,0.0,25.0,25.0,25.0,-0.0375
861,-25.0,0.0,25.0,25.0,-0.00375
862,19.875,-1.15625,19.892694,19.892694,-0.0329895
863,1.1875,19.96875,20.0,20.0,-0.0046875
864,-19.8125,1.15625,19.892694,19.892694,0.09111385
865,1.1875,19.96875,20.0,20.0,-0.025
866,19.875,-1.1875,19.892694,19.892694,-0.065979
867,5.0,19.71875,20.369392,20.369392,-0.023012469
868,-14.875,20.875,25.631918,25.631918,0.025602844
869,-19.875,1.15625,19.892694,19.892694,0.05341157
870,25.0,0.0,25.0,25.0,-0.00875
871,19.5,20.375,28.20329,28.20329,-0.09085819
872,-0.6875,24.6875,24.700191,24.700191,-0.09868344
873,-25.0,0.0,25.0,25.0,0.025
874,0.0,25.0,25.0,25.0,-0.02375
875,14.3125,17.09375,22.303625,22.303625,-0.1275017
876,-5.5,20.375,21.08862,21.08862,-0.11113815
877,24.3125,24.6875,34.68007,34.68007,-0.08830721
878,4.4375,30.71875,31.034866,31.034866,-0.074512966
879,-25.0,0.0,25.0,25.0,0.01
880,10.625,37.5625,39.032516,39.032516,-0.066451006
881,-25.0,25.0,35.35534,35.35534,-0.015909903
882,-25.0,0.0,25.0,25.0,0.00375
883,-25.0,0.0,25.0,25.0,0.045
884,25.0,0.0,25.0,25.0,-0.005
885,0.0,25.0,25.0,25.0,-0.03125
886,0.0,25.0,25.0,25.0,0.09125
887,19.875,-1.15625,19.892694,19.892694,-0.040844142
888,1.1875,19.96875,20.0,20.0,-0.1140625
889,-20.25,1.59375,20.294107,20.294107,-0.0030797117
890,-25.0,25.0,35.35534,35.35534,-0.07247844
891,-5.5,-11.875,13.071194,13.071194,-0.026298286
892,0.0,25.0,25.0,25.0,-0.015
893,-25.0,0.0,25.0,25.0,0.00875
894,0.0,25.0,25.0,25.0,-0.00625
895,-25.0,0.0,25.0,25.0,0.01875
896,0.0,25.0,25.0,25.0,0.0
897,-25.0,0.0,25.0,25.0,0.0325
898,0.0,25.0,25.0,25.0,-0.02875
899,-25.0,0.0,25.0,25.0,0.00375
900,-4.0625,19.59375,20.0,20.0,-0.20625
901,-20.6875,-3.0625,20.90078,20.90078,0.0104661165
902,25.0,25.0,35.35534,35.35534,-0.022980971
903,-5.3125,43.5625,43.872116,43.872116,-0.029916497
904,-22.4375,33.46875,40.278713,40.278713,-0.025602853
905,17.125,10.09375,19.892694,19.892694,-0.014138357
906,-10.1875,17.21875,20.0,20.0,-0.0578125
907,-18.8125,-9.53125,21.075644,21.075644,0.01779305
908,-7.1875,-26.125,27.094553,27.094553,-0.0046134735
909,12.5625,-28.1875,30.850365,30.850365,-0.014181356
910,25.0,0.0,25.0,25.0,-0.01
911,0.0,25.0,25.0,25.0,-0.00375
912,-25.0,0.0,25.0,25.0,0.00875
913,19.75,-2.0625,19.879278,19.879278,-0.015719887
914,-17.8125,26.125,31.60589,31.60589,0.010876137
915,-19.25,2.5,19.392742,19.392742,0.017725704
916,-2.125,-19.875,20.0,20.0,-0.0078125
917,-2.0625,-19.875,20.0,20.0,-0.0078125
918,19.6875,-1.90625,19.785091,19.785091,-0.017374193
919,12.4375,28.1875,30.79424,30.79424,0.0060888007
920,0.0,25.0,25.0,25.0,-0.02625
921,20.1875,-2.65625,20.352919,20.352919,-0.0076770317
922,3.0625,19.75,20.0,20.0,-0.08125
923,-19.8125,3.28125,20.089993,20.089993,0.024888014
924,25.0,0.0,25.0,25.0,0.0
925,23.125,27.84375,36.209934,36.209934,-0.062137645
926,5.0,36.25,36.602264,36.602264,-0.038419753
927,-25.0,25.0,35.35534,35.35534,0.0751301
928,-25.0,0.0,25.0,25.0,0.1675
929,35.625,12.5625,37.76245,37.76245,-0.053790204
930,16.8125,19.84375,26.021894,26.021894,-0.0708538
931,-1.875,27.84375,27.910091,27.910091,-0.080616
932,19.875,-1.15625,19.892694,19.892694,-0.06754992
933,1.1875,19.96875,20.0,20.0,-0.0625
934,-1.0,-19.96875,20.0,20.0,-0.0078125
935,0.0,25.0,25.0,25.0,-0.00875
936,-20.75,-20.34375,29.059061,29.059061,0.00537698
937,-1.4375,-23.625,23.67086,23.67086,0.0
938,25.0,25.0,35.35534,35.35534,-0.0061871842
939,0.0,25.0,25.0,25.0,-0.04875
940,-25.0,0.0,25.0,25.0,-0.05625
941,19.0,5.8125,19.892694,19.892694,-0.028276714
942,-5.875,19.09375,20.0,20.0,-0.0421875
943,0.0,25.0,25.0,25.0,0.00625
944,-25.0,0.0,25.0,25.0,0.0175
945,8.75,23.9375,25.48999,25.48999,-0.08826994
946,-10.875,16.75,19.954893,19.954893,-0.0736035
947,-29.875,10.90625,31.792671,31.792671,-0.050129477
948,0.0,25.0,25.0,25.0,0.00125
949,-25.0,0.0,25.0,25.0,0.025
950,0.0,25.0,25.0,25.0,-0.01875
951,-25.0,0.0,25.0,25.0,0.00375
952,19.0,5.84375,19.892694,19.892694,0.006283714
953,-5.875,19.125,20.0,20.0,-0.0234375
954,19.0,5.84375,19.892694,19.892694,-0.009425571
955,11.4375,24.4375,26.981947,26.981947,-0.034745455
956,-7.5625,18.625,20.079163,20.079163,-0.026457777
957,-19.0,-5.8125,19.892694,19.892694,0.0015709285
958,-25.0,0.0,25.0,25.0,0.04875
959,-15.8125,-43.5,46.27251,46.27251,0.008779511
960,3.3125,-42.4375,42.55783,42.55783,-0.014685899
961,25.0,0.0,25.0,25.0,-0.06125
962,0.0,25.0,25.0,25.0,-0.0475
963,9.1875,-43.5,44.47068,44.47068,-0.018270465
964,0.0,25.0,25.0,25.0,-0.03875
965,-10.4375,-43.65625,44.885555,44.885555,0.0062659355
966,-19.625,-0.15625,19.669052,19.669052,0.055607665
967,0.375,-20.0,20.0,20.0,-0.028125
968,19.125,1.0625,19.116638,19.116638,-0.053945154
969,25.0,25.0,35.35534,35.35534,-0.015909903
970,4.0,38.75,38.9501,38.9501,-0.021662332
971,-13.1875,28.65625,31.522587,31.522587,-0.024783816
972,-30.3125,18.5625,35.520065,35.520065,-0.01407655
973,-18.8125,7.28125,20.12614,20.12614,0.009316242
974,18.8125,-6.84375,20.07042,20.07042,0.0015570178
975,7.0,18.71875,20.0,20.0,-0.0875
976,7.4375,18.5625,20.0,20.0,-0.084375
977,-18.6875,8.0,20.346245,20.346245,-0.01996683
978,0.0,25.0,25.0,25.0,-0.06125
979,-25.0,25.0,35.35534,35.35534,-0.016793786
980,25.0,0.0,25.0,25.0,-0.0375
981,19.4375,31.0625,36.662262,36.662262,-0.103989765
982,1.9375,43.3125,43.351368,43.351368,-0.08722332
983,-25.0,25.0,35.35534,35.35534,-0.0070710676
984,30.0,11.25,32.036057,32.036057,-0.12681024
985,11.625,20.96875,23.970877,23.970877,-0.14079586
986,-5.5625,31.0625,31.555273,31.555273,-0.09110997
987,0.0,25.0,25.0,25.0,-0.06125
988,0.0,25.0,25.0,25.0,-0.0325
989,-25.0,25.0,35.35534,35.35534,-0.05568466
990,-12.875,-12.71875,18.081194,18.081194,-0.039751247
991,25.0,0.0,25.0,25.0,-0.0475
992,0.0,25.0,25.0,25.0,-0.02125
993,-25.0,0.0,25.0,25.0,0.01125
994,10.8125,-9.84375,14.640485,14.640485,-0.05122781
995,25.0,25.0,35.35534,35.35534,0.01767767
996,0.0,25.0,25.0,25.0,0.035
997,-25.0,0.0,25.0,25.0,0.00625
998,-25.0,0.0,25.0,25.0,0.01
999,-4.1875,-25.875,26.221209,26.221209,-0.009534267
1000,12.9375,-15.78125,20.425524,20.425524,-0.009179692
1001,30.0625,-5.6875,30.631533,30.631533,0.008161524
1002,25.0,25.0,35.35534,35.35534,0.022980971
1003,0.0,25.0,25.0,25.0,0.01125
1004,20.8125,-25.875,33.218315,33.218315,-0.015051937
1005,0.0,25.0,25.0,25.0,0.0
1006,-25.0,0.0,25.0,25.0,0.0
1007,-25.0,-25.0,35.35534,35.35534,0.00088388345
1008,3.6875,-35.96875,36.169712,36.169712,-0.015551686
1009,-17.125,-10.09375,19.892694,19.892694,-0.003141857
1010,10.125,-17.25,20.0,20.0,-0.0109375
1011,17.125,10.09375,19.892694,19.892694,0.003141857
1012,0.0,25.0,25.0,25.0,0.02625
1013,0.0,25.0,25.0,25.0,-0.02
1014,-25.0,0.0,25.0,25.0,0.0125
1015,25.0,0.0,25.0,25.0,-0.005
1016,-3.875,23.84375,24.15397,24.15397,-0.014231615
1017,-21.0,13.75,25.10711,25.10711,-0.011202007
1018,25.0,25.0,35.35534,35.35534,-0.022980971
1019,-11.75,33.9375,35.908558,35.908558,0.0
1020,8.3125,18.1875,20.0,20.0,-0.0453125
1021,-18.125,8.40625,20.006224,20.006224,0.042174377
1022,25.0,-25.0,35.35534,35.35534,-0.0017677669
1023,36.5625,6.625,37.15984,37.15984,-0.0899829
1024,21.8125,20.03125,29.635838,29.635838,-0.10333773
1025,7.125,33.40625,34.163586,34.163586,-0.08598336
1026,-25.0,25.0,35.35534,35.35534,-0.015909903
1027,26.9375,18.3125,32.587406,32.587406,-0.108362414
1028,11.5625,31.625,33.67742,33.67742,-0.09743175
1029,25.0,0.0,25.0,25.0,0.15125
1030,0.0,25.0,25.0,25.0,0.0125
1031,-25.0,0.0,25.0,25.0,-0.0875
1032,0.0,25.0,25.0,25.0,0.01
1033,25.0,0.0,25.0,25.0,0.17875
1034,-25.0,0.0,25.0,25.0,-0.14875
1035,25.0,0.0,25.0,25.0,0.12
1036,0.0,25.0,25.0,25.0,-0.01
1037,0.0,25.0,25.0,25.0,0.04125
1038,-25.0,0.0,25.0,25.0,-0.0725
1039,-25.0,0.0,25.0,25.0,-0.04
1040,0.0,25.0,25.0,25.0,-0.055
1041,-25.0,0.0,25.0,25.0,-0.06875
1042,0.0,25.0,25.0,25.0,-0.04875
1043,0.0,25.0,25.0,25.0,0.0275
1044,-25.0,0.0,25.0,25.0,-0.04625
1045,0.125,20.0,20.0,20.0,-0.0859375
1046,-20.375,0.6875,20.385914,20.385914,0.033724267
1047,0.0,25.0,25.0,25.0,0.09625
1048,-25.0,0.0,25.0,25.0,0.04875
1049,-8.125,-26.28125,27.517723,27.517723,-0.09198617
1050,25.0,0.0,25.0,25.0,0.0025
1051,0.0,25.0,25.0,25.0,0.04625
1052,-25.0,0.0,25.0,25.0,0.0
1053,18.3125,4.65625,18.869581,18.869581,-0.013248837
1054,10.75,23.25,25.611732,25.611732,-0.0036604316
1055,-10.125,18.59375,21.185097,21.185097,0.023601497
1056,-18.5,-2.75,18.745173,18.745173,0.02000515
1057,25.0,0.0,25.0,25.0,-0.01
1058,0.0,25.0,25.0,25.0,0.045
1059,-15.375,13.3125,20.359695,20.359695,0.012279162
1060,17.5,-12.25,21.363169,21.363169,-0.001462798
1061,12.6875,15.4375,20.0,20.0,-0.075
1062,13.4375,14.78125,20.0,20.0,-0.0546875
1063,-14.75,13.40625,19.892694,19.892694,0.014138357
1064,25.0,0.0,25.0,25.0,0.0625
1065,0.0,25.0,25.0,25.0,-0.0575
1066,25.0,0.0,25.0,25.0,0.005
1067,0.0,25.0,25.0,25.0,0.0675
1068,-25.0,0.0,25.0,25.0,0.00375
1069,-0.1875,-24.40625,24.40882,24.40882,-0.09346007
1070,0.0,25.0,25.0,25.0,-0.03375
1071,0.0,-23.8125,23.800508,23.800508,-0.1312997
1072,0.0,25.0,25.0,25.0,0.04625
1073,8.4375,-28.1875,29.425783,29.425783,-0.087083496
1074,0.0,25.0,25.0,25.0,0.05875
1075,25.0,0.0,25.0,25.0,-0.0225
1076,0.0,25.0,25.0,25.0,0.0125
1077,-25.0,0.0,25.0,25.0,-0.00125
1078,0.0,25.0,25.0,25.0,0.01625
1079,-25.0,0.0,25.0,25.0,0.0125
1080,0.0,25.0,25.0,25.0,0.02625
1081,-25.0,0.0,25.0,25.0,0.01625
1082,25.0,0.0,25.0,25.0,0.06625
1083,0.0,25.0,25.0,25.0,0.015
1084,-25.0,0.0,25.0,25.0,-0.10875
1085,0.0,-25.0,25.0,25.0,-0.0325
1086,0.0,-25.0,25.0,25.0,-0.02
1087,25.0,0.0,25.0,25.0,0.1225
1088,0.0,25.0,25.0,25.0,0.00375
1089,25.0,0.0,25.0,25.0,0.055
1090,0.0,25.0,25.0,25.0,0.0025
1091,-25.0,0.0,25.0,25.0,-0.0925
1092,25.0,25.0,35.35534,35.35534,0.0026516505
1093,-3.5625,33.8125,34.002357,34.002357,0.022057293
1094,-19.25,20.8125,28.36507,28.36507,0.022034144
1095,-36.75,8.9375,37.80245,37.80245,0.021493318
1096,17.125,10.09375,19.892694,19.892694,-0.014138357
1097,-10.125,17.21875,20.0,20.0,-0.0453125
1098,0.0,25.0,25.0,25.0,0.035
1099,17.125,10.09375,19.892694,19.892694,0.010996499
1100,-10.1875,17.21875,20.0,20.0,-0.00625
1101,-17.125,-10.09375,19.892694,19.892694,0.003141857
1102,17.5,11.875,21.123333,21.123333,-0.00887644
1103,-10.125,17.21875,20.0,20.0,-0.0078125
1104,17.1875,10.09375,19.892694,19.892694,0.009425571
1105,-3.5625,21.09375,21.400808,21.400808,0.005840901
1106,-20.6875,11.0,23.46767,23.46767,-0.0066580963
1107,-17.125,-10.09375,19.892694,19.892694,-0.009425571
1108,0.0,25.0,25.0,25.0,0.03375
1109,-25.0,0.0,25.0,25.0,-0.005
1110,19.25,2.28125,19.373737,19.373737,-0.020969108
