node_idx,position_x,position_y,area,roughness,min_elevation,elevation,aspect,curvature,flow_accumulation
295,802851.56,350107.44,625.0,0.06,303.91626,305.25,96.27075,8.92795e-05,3.0
296,802876.56,350107.44,625.0,0.06,303.33316,304.34375,178.26422,1.4186692e-05,1.0
297,802901.56,350107.44,625.0,0.06,303.11356,305.375,234.10275,9.808363e-06,1.0
298,802926.56,350107.44,625.0,0.06,305.6072,309.71875,230.2654,2.1150288e-05,1.0
299,802951.56,350107.44,761.01385,0.06,308.11703,313.0,216.14478,0.00018887968,1.0
300,802976.56,350107.44,721.4058,0.06,309.4652,313.5,172.29807,5.685418e-05,1.0
301,803001.56,350107.44,666.21875,0.06,308.41833,313.40625,170.84135,0.00018141346,1.0
302,803026.56,350107.44,633.56647,0.06,307.51035,312.59375,166.8042,0.00051170343,1.0
303,803051.56,350107.44,605.8347,0.06,306.99707,310.46875,150.14728,0.0004421185,1.0
304,803076.56,350107.44,584.97546,0.06,305.00012,306.375,236.8566,0.0028640057,1.0
305,803101.56,350107.44,569.54443,0.06,307.96738,309.84375,180.7812,0.00017042976,2.0
306,803126.56,350107.44,565.7661,0.06,308.90454,310.3125,221.41257,3.8066304e-05,1.0
307,803151.56,350107.44,573.77954,0.06,310.2045,311.78125,198.13403,7.896576e-05,1.0
308,803176.56,350107.44,594.43475,0.06,311.4113,313.0625,231.10416,8.648491e-06,1.0
309,803201.56,350107.44,612.93085,0.06,313.25723,314.90625,217.60454,3.3775443e-05,1.0
310,803226.56,350107.44,627.19385,0.06,315.1602,316.5625,237.37692,1.1577716e-05,1.0
311,803251.56,350107.44,646.1561,0.06,316.7873,318.0,208.31221,1.4051039e-05,1.0
312,803276.56,350107.44,669.73444,0.06,317.4471,318.125,253.54208,1.5144791e-06,1.0
313,803301.56,350107.44,690.25354,0.06,318.4055,319.625,272.61594,8.670596e-06,1.0
314,803326.56,350107.44,702.0744,0.06,321.39487,323.40625,261.75226,3.789305e-05,1.0
315,803351.56,350107.44,721.2684,0.06,323.61642,324.46875,259.41763,6.115335e-06,2.0
316,803376.56,350107.44,748.4667,0.06,324.13892,324.6875,223.36493,4.0770856e-06,3.0
317,803401.56,350107.44,778.5912,0.1,324.45844,324.8125,188.35199,1.0701949e-05,1.0
318,803426.56,350107.44,782.0276,0.06,324.68042,325.25,277.6283,0.00036528776,1.0
319,803451.56,350107.44,625.0,0.06,326.27957,327.5,219.94284,5.104232e-05,7.0
320,803476.56,350107.44,625.0,0.1,326.90265,327.5625,38.51623,3.2322312e-06,4.0
321,803501.56,350107.44,625.0,0.1,327.61212,327.9375,232.56061,2.3407592e-06,1.0
322,803526.56,350107.44,625.0,0.1,327.69574,327.84375,197.13376,2.5208305e-05,5.0
323,803551.56,350107.44,625.0,0.1,327.76328,328.15625,184.90083,3.2128366e-06,1.0
324,803576.56,350107.44,731.1337,0.06,327.57074,327.71875,240.08635,2.4372126e-05,1.0
325,802676.56,350082.44,882.67584,0.06,293.604,297.40625,270.0,9.12832e-30,1.0
326,802701.56,350082.44,625.0,0.06,297.4627,299.09375,257.2636,6.731631e-15,1.0
327,802726.56,350082.44,625.0,0.06,298.78146,299.15625,191.22069,5.83097e-13,1.0
328,802751.56,350082.44,625.0,0.1,299.3426,299.65625,161.78499,4.4220415e-14,1.0
329,802776.56,350082.44,625.0,0.1,299.87018,300.875,270.0,3.6513278e-31,1.0
330,802801.56,350082.44,625.0,0.1,300.99988,302.0625,301.7092,7.4569205e-12,1.0
331,802826.56,350082.44,625.0,0.06,301.9117,303.5,46.008404,2.1424288e-05,1.0
332,802851.56,350082.44,625.0,0.06,302.83423,304.125,149.3655,0.00011613851,1.0
333,802876.56,350082.44,742.01794,0.06,301.71548,302.71875,-1.0,3.9799472e-29,1.0
334,802901.56,350082.44,665.6354,0.06,301.4087,302.03125,179.23813,1.055873e-15,1.0
335,802926.56,350082.44,644.745,0.06,302.5162,305.125,205.94763,0.00014368075,2.0
336,803451.56,350082.44,615.77136,0.06,324.61133,326.15625,212.79202,8.246579e-05,1.0
337,803476.56,350082.44,607.99506,0.06,325.22342,326.375,182.53925,4.0180148e-05,1.0
338,803501.56,350082.44,702.53613,0.06,325.95587,327.0,205.60274,7.0380033e-06,1.0
339,803526.56,350082.44,775.7251,0.06,326.55423,327.25,195.17738,1.8150713e-05,1.0
340,803551.56,350082.44,625.0,0.06,327.08572,327.34375,201.69844,2.1178465e-05,1.0
341,803576.56,350082.44,625.0,0.06,327.07983,327.46875,174.32794,6.491683e-06,1.0
342,803601.56,350082.44,581.6802,0.06,327.5525,328.59375,302.18625,0.00010241598,3.0
343,802676.56,350057.44,857.18353,0.06,296.0315,297.9375,272.3305,5.2617094e-16,7.0
344,802701.56,350057.44,625.0,0.06,298.43796,298.90625,265.44363,2.1046833e-15,1.0
345,802726.56,350057.44,625.0,0.06,298.96875,299.125,169.2628,1.359657e-14,1.0
346,802751.56,350057.44,625.0,0.1,299.23898,299.59375,270.0,3.6513278e-31,1.0
347,802776.56,350057.44,625.0,0.1,299.87018,300.40625,344.06165,8.732401e-12,1.0
348,802801.56,350057.44,789.6168,0.06,299.8363,300.5,167.15932,3.367493e-14,1.0
349,802826.56,350057.44,681.9687,0.06,299.94812,301.25,-1.0,3.578301e-29,1.0
350,802851.56,350057.44,614.6439,0.06,300.7728,302.09375,235.271,1.7656738e-13,1.0
351,803551.56,350057.44,717.4335,0.06,325.67078,326.6875,187.46445,2.9114651e-06,1.0
352,803576.56,350057.44,738.97675,0.06,325.44785,326.6875,227.45369,0.00027899112,1.0
353,803601.56,350057.44,838.81604,0.06,327.63016,330.875,186.9194,0.00063191203,3.0
354,802451.56,350032.44,702.53613,0.06,303.27377,306.8125,105.84053,0.00012897696,1.0
355,802476.56,350032.44,788.44336,0.1,299.30243,301.03125,90.0,9.12832e-30,1.0
356,802651.56,350032.44,820.8164,0.06,295.75177,297.78125,270.0,9.12832e-30,1.0
357,802676.56,350032.44,625.0,0.06,297.9344,298.28125,293.19858,2.9139267e-13,1.0
358,802701.56,350032.44,625.0,0.06,298.4073,298.53125,326.88867,6.897075e-14,1.0
359,802726.56,350032.44,625.0,0.06,298.77185,298.96875,270.63135,3.4043074e-14,1.0
360,802751.56,350032.44,625.0,0.06,299.02435,299.59375,316.18237,1.6139141e-12,1.0
361,802776.56,350032.44,834.5962,0.06,299.25693,299.6875,303.20633,2.0780224e-12,1.0
362,803601.56,350032.44,699.8345,0.06,327.52286,329.34375,229.45538,1.4912908e-05,1.0
363,803626.56,350032.44,1102.0972,0.06,329.27335,330.28125,167.08322,1.0944281e-05,1.0
364,802401.56,350007.44,727.4375,0.06,309.92596,311.03125,59.767162,1.0560419e-05,4.0
365,802426.56,350007.44,828.87933,0.06,307.03412,309.625,117.579765,2.798624e-05,1.0
366,802451.56,350007.44,625.0,0.06,301.72125,306.28125,89.72928,0.00033704453,2.0
367,802476.56,350007.44,625.0,0.06,298.81885,300.6875,90.0,9.12832e-30,1.0
368,802501.56,350007.44,955.03,0.06,294.19382,298.46875,90.0,9.12832e-30,1.0
369,802626.56,350007.44,863.5989,0.06,295.2491,297.0625,-1.0,6.207257e-30,1.0
370,802651.56,350007.44,625.0,0.06,296.9253,297.21875,276.9961,3.870357e-15,10.0
371,802676.56,350007.44,625.0,0.06,297.636,298.40625,322.2942,1.8617617e-13,3.0
372,802701.56,350007.44,625.0,0.06,298.24615,298.6875,199.19885,3.408545e-14,8.0
373,802726.56,350007.44,743.936,0.06,298.6338,299.0,218.39517,2.5461369e-13,2.0
374,802751.56,350007.44,660.3426,0.06,298.91327,299.125,263.2307,1.6278841e-12,4.0
375,803651.56,350007.44,1085.918,0.06,329.11313,330.03125,347.61356,3.8258426e-05,2.0
376,802376.56,349982.44,652.67584,0.06,309.73514,310.8125,145.08632,2.7665901e-06,1.0
377,802401.56,349982.44,625.0,0.06,308.46225,309.8125,157.15942,1.7068547e-05,2.0
378,802426.56,349982.44,625.0,0.06,305.88443,308.09375,97.200226,8.345071e-05,1.0
379,802451.56,349982.44,625.0,0.06,301.49503,303.625,110.262856,0.00051381206,1.0
380,802476.56,349982.44,625.0,0.06,298.51422,299.84375,90.0,9.12832e-30,1.0
381,802501.56,349982.44,625.0,0.06,296.49924,297.65625,90.0,9.12832e-30,1.0
382,802526.56,349982.44,877.7056,0.06,293.97195,296.5,-1.0,1.8256638e-30,1.0
383,802551.56,349982.44,907.62714,0.06,294.0495,297.71875,27.0749,6.5762516e-15,2.0
384,802576.56,349982.44,932.30914,0.06,294.79868,297.59375,-1.0,3.578301e-29,1.0
385,802601.56,349982.44,894.8652,0.06,295.2491,297.6875,-1.0,3.578301e-29,1.0
386,802626.56,349982.44,625.0,0.06,297.242,297.9375,16.20459,4.634011e-15,1.0
387,802651.56,349982.44,625.0,0.06,297.25,297.875,15.875946,1.8942149e-14,1.0
388,802676.56,349982.44,625.0,0.06,297.64273,297.875,350.14212,4.110577e-14,1.0
389,802701.56,349982.44,781.8227,0.06,297.81482,298.1875,270.0,2.373363e-29,1.0
390,802951.56,349982.44,659.6908,0.06,300.62265,301.28125,196.76453,9.353077e-12,1.0
391,802976.56,349982.44,675.9975,0.06,301.20477,301.8125,330.62616,4.3354708e-13,1.0
392,803001.56,349982.44,743.25726,0.06,301.76175,302.25,334.9455,7.160549e-13,2.0
393,803026.56,349982.44,778.50903,0.06,301.9677,302.5625,356.79,5.3742033e-12,1.0
394,803051.56,349982.44,810.6242,0.06,302.37997,302.875,352.68387,1.4860131e-12,1.0
395,803076.56,349982.44,834.21173,0.06,303.25122,304.40625,241.60559,2.9782805e-06,1.0
396,803101.56,349982.44,849.68335,0.1,304.81915,305.625,280.0837,4.8982307e-05,1.0
397,803126.56,349982.44,851.65094,0.06,306.30777,307.59375,349.9064,0.00018685643,1.0
398,803151.56,349982.44,838.1356,0.06,306.5351,307.125,181.6405,2.6181206e-05,1.0
399,803176.56,349982.44,826.1863,0.06,307.09814,308.5,244.35074,3.1379368e-05,2.0
400,803201.56,349982.44,807.31396,0.06,309.25647,311.0625,266.69247,2.6567044e-05,1.0
401,803226.56,349982.44,791.8127,0.06,311.62167,313.5625,270.54385,0.00021056681,3.0
402,803251.56,349982.44,772.09467,0.06,313.6957,314.0625,288.0859,0.00011569936,6.0
403,803276.56,349982.44,751.8608,0.06,314.53632,315.375,216.16318,0.0001359264,1.0
404,803301.56,349982.44,733.2439,0.06,315.1027,317.125,219.13437,3.3428343e-05,1.0
405,803326.56,349982.44,718.6038,0.06,317.384,319.0625,238.8178,7.512252e-06,1.0
406,803351.56,349982.44,699.2656,0.06,319.84012,320.4375,291.62524,5.7407884e-05,1.0
407,803376.56,349982.44,668.03436,0.06,320.89667,321.46875,325.46027,1.5408401e-05,1.0
408,803401.56,349982.44,637.319,0.06,321.41125,321.71875,337.9386,2.1244641e-06,1.0
409,803426.56,349982.44,601.21906,0.06,321.59375,321.9375,312.30154,8.913265e-06,1.0
410,803451.56,349982.44,596.6385,0.06,321.82565,322.3125,265.1659,1.997453e-06,1.0
411,803676.56,349982.44,983.64514,0.06,328.95078,330.09375,63.57438,8.998384e-05,3.0
412,802351.56,349957.44,586.9078,0.06,311.23425,313.09375,57.572445,2.9143308e-05,1.0
413,802376.56,349957.44,625.0,0.06,309.14713,310.875,65.22862,0.00011343216,4.0
414,802401.56,349957.44,625.0,0.06,306.87732,308.4375,145.78484,1.1728626e-05,1.0
415,802426.56,349957.44,625.0,0.06,305.3119,306.875,142.56017,6.6351054e-06,1.0
416,802451.56,349957.44,625.0,0.06,301.5949,303.875,72.45626,0.00030425287,1.0
417,802476.56,349957.44,625.0,0.06,298.75107,300.15625,90.0,9.12832e-30,1.0
418,802501.56,349957.44,625.0,0.06,297.33875,298.34375,-1.0,1.8256638e-30,1.0
419,802526.56,349957.44,625.0,0.06,297.10306,298.90625,354.03552,1.0452789e-15,1.0
420,802551.56,349957.44,625.0,0.06,298.1524,298.875,0.76186705,1.0558729e-15,1.0
421,802576.56,349957.44,625.0,0.06,298.20825,299.28125,-1.0,3.578301e-29,1.0
422,802601.56,349957.44,625.0,0.06,298.4068,299.15625,-1.0,3.578301e-29,1.0
423,802626.56,349957.44,625.0,0.06,298.4575,299.0625,25.880274,6.0032914e-15,1.0
424,802651.56,349957.44,625.0,0.06,298.3593,299.03125,5.217439,8.685702e-14,1.0
425,802676.56,349957.44,713.4065,0.06,297.95996,298.28125,-1.0,1.8256638e-30,1.0
426,802876.56,349957.44,657.635,0.06,298.811,298.96875,301.81772,9.747402e-15,3.0
427,802901.56,349957.44,701.6402,0.06,298.71786,299.0,165.96376,3.6380824e-14,1.0
428,802926.56,349957.44,758.2522,0.06,298.65723,300.0,182.71458,4.587221e-15,1.0
429,802951.56,349957.44,625.0,0.06,299.70657,300.65625,-1.0,1.3509913e-29,1.0
430,802976.56,349957.44,625.0,0.1,300.3631,301.03125,157.13739,1.8580538e-13,1.0
431,803001.56,349957.44,625.0,0.1,300.4092,301.1875,260.62595,8.7552345e-13,1.0
432,803026.56,349957.44,625.0,0.1,300.5746,301.40625,-1.0,3.578301e-29,1.0
433,803051.56,349957.44,625.0,0.06,301.41797,302.40625,268.7301,7.4088556e-14,1.0
434,803076.56,349957.44,625.0,0.06,302.16135,303.21875,266.06982,9.891304e-15,1.0
435,803101.56,349957.44,625.0,0.1,303.25388,304.65625,205.27808,2.7877883e-05,2.0
436,803126.56,349957.44,625.0,0.1,304.0707,305.65625,182.13208,7.348131e-05,2.0
437,803151.56,349957.44,625.0,0.1,304.61383,305.84375,225.64622,4.0919524e-05,1.0
438,803176.56,349957.44,625.0,0.06,305.66385,307.0625,241.21777,0.00019719159,1.0
439,803201.56,349957.44,625.0,0.06,307.77994,309.21875,207.38214,7.297874e-05,1.0
440,803226.56,349957.44,625.0,0.1,308.1154,311.09375,204.63951,5.7660286e-06,1.0
441,803251.56,349957.44,625.0,0.1,309.81168,312.875,184.25484,4.3507443e-05,1.0
442,803276.56,349957.44,625.0,0.1,310.83243,314.09375,208.77628,0.0002972926,1.0
443,803301.56,349957.44,625.0,0.06,314.17935,315.5625,227.43665,3.5952187e-05,1.0
444,803326.56,349957.44,625.0,0.06,315.09985,317.03125,218.12636,5.709613e-05,1.0
445,803351.56,349957.44,625.0,0.1,316.43027,319.09375,195.46939,3.5261197e-05,1.0
446,803376.56,349957.44,625.0,0.1,316.85364,319.28125,199.11191,2.4712535e-05,1.0
447,803401.56,349957.44,625.0,0.1,318.39404,321.625,211.40874,0.00014280165,1.0
448,803426.56,349957.44,625.0,0.06,321.1411,321.71875,101.99406,1.1625169e-05,1.0
449,803451.56,349957.44,625.0,0.06,321.29343,322.1875,268.41873,7.78969e-06,1.0
450,803476.56,349957.44,742.36145,0.06,322.49213,322.875,247.06374,5.0009953e-06,9.0
451,803501.56,349957.44,752.6287,0.06,322.9101,323.1875,245.6026,6.6497273e-06,1.0
452,803701.56,349957.44,891.02673,0.06,328.931,329.53125,21.555655,9.773315e-06,1.0
453,802351.56,349932.44,861.1585,0.06,311.85925,314.46875,103.8403,0.00017824784,1.0
454,802376.56,349932.44,625.0,0.06,309.06393,310.5,77.376015,1.9817757e-05,1.0
455,802401.56,349932.44,625.0,0.06,305.96826,307.59375,88.36731,4.2623124e-05,1.0
456,802426.56,349932.44,625.0,0.06,303.74786,305.4375,142.36089,1.8609926e-06,1.0
457,802451.56,349932.44,625.0,0.06,302.13782,303.625,121.33136,3.718594e-05,1.0
458,802476.56,349932.44,625.0,0.06,299.54327,301.1875,356.0679,2.1046835e-15,1.0
459,802501.56,349932.44,625.0,0.06,298.63815,299.21875,-1.0,3.578301e-29,1.0
460,802526.56,349932.44,625.0,0.06,298.9266,299.21875,28.050776,1.0488985e-14,1.0
461,802551.56,349932.44,625.0,0.06,299.08273,299.53125,2.774575,4.096363e-14,1.0
462,802576.56,349932.44,625.0,0.1,299.58826,300.125,344.12405,1.8942149e-14,1.0
463,802601.56,349932.44,625.0,0.1,299.45065,299.90625,-1.0,1.3509913e-29,1.0
464,802626.56,349932.44,625.0,0.06,299.13913,299.59375,349.37366,4.916519e-15,1.0
465,802651.56,349932.44,661.2895,0.06,299.0738,299.71875,341.77396,3.8570262e-14,1.0
466,802826.56,349932.44,612.9711,0.06,298.55536,298.6875,341.49036,2.0425314e-14,1.0
467,802851.56,349932.44,722.3655,0.06,298.71875,298.9375,336.56894,3.3435594e-13,9.0
468,802876.56,349932.44,625.0,0.1,298.68192,298.9375,288.5063,4.1367933e-12,1.0
469,802901.56,349932.44,625.0,0.1,298.4497,298.71875,215.27876,1.253849e-13,2.0
470,802926.56,349932.44,625.0,0.06,296.60333,298.5,-1.0,1.3509913e-29,1.0
471,802951.56,349932.44,625.0,0.06,295.7006,298.59375,225.0,5.6745224e-14,2.0
472,802976.56,349932.44,625.0,0.1,297.9715,299.78125,266.65732,9.5501765e-14,1.0
473,803001.56,349932.44,625.0,0.1,299.1296,299.96875,267.44415,2.7855623e-13,1.0
474,803026.56,349932.44,625.0,0.06,299.46973,300.15625,225.0,4.6546693e-14,2.0
475,803051.56,349932.44,625.0,0.06,300.09784,301.0625,270.0,3.6513278e-31,1.0
476,803076.56,349932.44,625.0,0.06,300.87332,302.125,270.0,1.825664e-29,1.0
477,803101.56,349932.44,625.0,0.06,302.4603,303.96875,206.09802,5.2955926e-07,1.0
478,803126.56,349932.44,625.0,0.06,303.92075,304.21875,255.25311,3.092803e-07,1.0
479,803151.56,349932.44,625.0,0.06,304.27786,304.375,214.21906,2.3354465e-05,1.0
480,803176.56,349932.44,625.0,0.06,304.31995,305.6875,226.9768,3.902332e-05,1.0
481,803201.56,349932.44,625.0,0.06,305.36783,307.0625,183.87383,3.2120122e-05,1.0
482,803226.56,349932.44,625.0,0.1,305.7381,307.46875,193.8044,4.324111e-05,1.0
483,803251.56,349932.44,625.0,0.06,305.99188,307.78125,192.06403,8.323842e-05,1.0
484,803276.56,349932.44,625.0,0.06,306.85767,309.8125,229.42374,8.093576e-05,1.0
485,803301.56,349932.44,625.0,0.06,310.07928,313.125,201.63028,6.3605985e-06,1.0
486,803326.56,349932.44,625.0,0.06,312.16293,314.1875,199.1893,3.2969852e-05,1.0
487,803351.56,349932.44,625.0,0.06,312.85187,315.0,202.44489,0.00010632698,1.0
488,803376.56,349932.44,625.0,0.06,313.00537,315.15625,194.6451,0.00032570143,1.0
489,803401.56,349932.44,625.0,0.06,313.47507,316.3125,193.9769,0.00080526504,1.0
490,803426.56,349932.44,625.0,0.06,315.17474,320.84375,200.70819,0.0011469406,1.0
491,803451.56,349932.44,625.0,0.06,318.27444,322.0625,263.13855,6.2031704e-06,1.0
492,803476.56,349932.44,625.0,0.1,318.3695,322.09375,156.6127,0.00047193014,2.0
493,803501.56,349932.44,625.0,0.1,319.10825,322.125,230.60918,3.6819954e-05,1.0
494,803526.56,349932.44,776.88214,0.06,321.72754,323.625,303.77185,4.4128603e-05,1.0
495,803551.56,349932.44,765.03674,0.06,323.72845,324.03125,217.74863,3.4575507e-06,1.0
496,803726.56,349932.44,809.159,0.06,329.65582,330.28125,346.11282,1.0050857e-05,1.0
497,802326.56,349907.44,1069.7458,0.06,314.91742,316.53125,132.52602,7.995688e-05,1.0
498,802351.56,349907.44,625.0,0.06,312.03775,313.75,55.421696,0.00020315763,1.0
499,802376.56,349907.44,625.0,0.06,309.6072,311.78125,61.815666,6.345735e-07,1.0
500,802401.56,349907.44,625.0,0.06,306.22745,308.71875,76.95729,2.3630025e-06,1.0
501,802426.56,349907.44,625.0,0.06,302.9847,304.96875,68.75574,5.0845385e-05,1.0
502,802451.56,349907.44,625.0,0.06,301.18665,302.3125,76.18179,6.804995e-14,1.0
503,802476.56,349907.44,625.0,0.06,299.88174,300.8125,135.0,4.654669e-14,1.0
504,802501.56,349907.44,625.0,0.06,299.7593,300.03125,147.36346,1.0714109e-12,2.0
505,802526.56,349907.44,625.0,0.06,299.53806,299.625,16.016592,3.7043834e-15,6.0
506,802551.56,349907.44,625.0,0.06,299.53806,299.78125,339.45578,8.652154e-14,1.0
507,802576.56,349907.44,625.0,0.1,299.99548,300.375,270.0,9.12832e-30,1.0
508,802601.56,349907.44,625.0,0.06,300.2033,300.6875,334.60068,3.4978352e-13,4.0
509,802626.56,349907.44,631.19745,0.06,299.95486,300.40625,-1.0,3.578301e-29,1.0
510,802801.56,349907.44,788.2269,0.06,298.84363,299.5,14.036243,3.6380824e-14,1.0
511,802826.56,349907.44,625.0,0.06,298.7534,298.96875,120.99326,2.6387783e-12,1.0
512,802851.56,349907.44,625.0,0.06,298.84714,298.9375,2.1842391,5.1337988e-12,1.0
513,802876.56,349907.44,625.0,0.1,298.45468,298.84375,1.0148398,9.323075e-13,1.0
514,802901.56,349907.44,625.0,0.1,298.24786,298.34375,276.4669,1.705014e-13,1.0
515,802926.56,349907.44,625.0,0.06,296.7467,297.9375,270.63135,4.7645824e-14,1.0
516,802951.56,349907.44,625.0,0.06,295.63824,297.0,8.397303,2.7685765e-15,1.0
517,802976.56,349907.44,625.0,0.06,296.13538,297.5,270.0,2.373363e-29,1.0
518,803001.56,349907.44,625.0,0.06,296.61914,298.875,270.0,3.6513278e-31,1.0
519,803026.56,349907.44,625.0,0.1,298.91263,299.53125,270.76187,1.0558729e-15,1.0
520,803051.56,349907.44,625.0,0.06,299.89493,300.34375,270.0,3.6513278e-31,1.0
521,803076.56,349907.44,625.0,0.06,300.52066,301.0625,299.30356,3.8005157e-13,1.0
522,803101.56,349907.44,625.0,0.06,300.85345,303.5625,45.037052,3.045077e-07,1.0
523,803126.56,349907.44,625.0,0.06,303.21866,304.0,163.10074,1.0037997e-05,1.0
524,803151.56,349907.44,625.0,0.06,302.82028,304.1875,141.6276,7.098923e-07,1.0
525,803176.56,349907.44,625.0,0.06,302.72083,303.71875,209.4169,4.880811e-05,1.0
526,803201.56,349907.44,625.0,0.06,304.6749,305.3125,140.43423,2.0897027e-05,4.0
527,803226.56,349907.44,625.0,0.06,304.8946,305.625,165.63605,3.804649e-06,2.0
528,803251.56,349907.44,625.0,0.06,304.1979,305.15625,188.09502,6.537738e-05,1.0
529,803276.56,349907.44,625.0,0.06,304.5425,306.59375,245.8839,8.50394e-05,2.0
530,803301.56,349907.44,625.0,0.06,305.96756,309.78125,216.9337,8.726415e-05,1.0
531,803326.56,349907.44,625.0,0.06,308.64667,311.65625,216.94882,7.6234486e-05,1.0
532,803351.56,349907.44,625.0,0.06,310.56833,312.125,230.44038,1.5805865e-05,1.0
533,803376.56,349907.44,625.0,0.06,311.23026,311.8125,134.78668,1.6329586e-05,1.0
534,803401.56,349907.44,625.0,0.06,309.66873,311.5625,184.78476,0.00040767094,1.0
535,803426.56,349907.44,625.0,0.06,311.04074,314.78125,185.97708,0.00029382604,1.0
536,803451.56,349907.44,625.0,0.06,313.0983,315.75,205.50343,0.00077254715,2.0
537,803476.56,349907.44,625.0,0.06,313.78098,316.4375,193.28658,0.00060936523,2.0
538,803501.56,349907.44,625.0,0.1,316.49167,319.09375,224.31133,1.7981214e-05,1.0
539,803526.56,349907.44,625.0,0.1,318.20328,320.6875,223.64145,0.00030923088,1.0
540,803551.56,349907.44,625.0,0.06,321.7395,323.78125,160.91954,0.00014798706,1.0
541,803576.56,349907.44,859.5941,0.06,323.7577,324.75,114.190384,0.00016430918,7.0
542,803751.56,349907.44,735.85406,0.06,330.31836,330.75,341.74002,1.6064872e-06,1.0
543,802301.56,349882.44,986.5738,0.06,316.48672,318.84375,330.0576,3.3823137e-05,1.0
544,802326.56,349882.44,625.0,0.06,315.04034,317.3125,84.77375,0.00012475713,1.0
545,802351.56,349882.44,625.0,0.1,313.75757,314.25,88.87167,2.2824644e-05,1.0
546,802376.56,349882.44,625.0,0.1,310.77402,312.59375,83.72892,2.3868633e-05,1.0
547,802401.56,349882.44,625.0,0.06,307.8606,309.875,63.31112,2.0119163e-05,1.0
548,802426.56,349882.44,625.0,0.06,303.41364,305.78125,88.77055,8.415091e-06,1.0
549,802451.56,349882.44,625.0,0.06,300.58835,301.875,90.0,3.286195e-29,1.0
550,802476.56,349882.44,625.0,0.06,299.8052,300.25,99.10262,7.8664295e-14,5.0
551,802501.56,349882.44,625.0,0.06,299.1933,299.34375,135.0,4.654669e-14,1.0
552,802526.56,349882.44,625.0,0.06,299.64334,299.96875,-1.0,1.3509913e-29,1.0
553,802551.56,349882.44,625.0,0.06,299.84335,300.125,-1.0,1.3509913e-29,1.0
